Elvation Azimuth       Counts
   63.50   10.00   0.01731835
   64.50   10.00   0.01924997
   65.50   10.00   0.02058273
   66.50   10.00   0.02121281
   67.50   10.00   0.02131158
   68.50   10.00   0.02115046
   69.50   10.00   0.02089212
   70.50   10.00   0.02053441
   71.50   10.00   0.02003195
   72.50   10.00   0.01943709
   73.50   10.00   0.01890056
   74.50   10.00   0.01854744
   75.50   10.00   0.01838047
   76.50   10.00   0.01832126
   77.50   10.00   0.01834166
   78.50   10.00   0.01840304
   79.50   10.00   0.01848596
   80.50   10.00   0.01861838
   81.50   10.00   0.01881648
   82.50   10.00   0.01907884
   83.50   10.00   0.01938227
   84.50   10.00   0.01968387
   85.50   10.00   0.01993699
   86.50   10.00   0.02011011
   87.50   10.00   0.02019170
   88.50   10.00   0.02017940
   89.50   10.00   0.02006745
   90.50   10.00   0.01983967
   91.50   10.00   0.01954535
   92.50   10.00   0.01926108
   93.50   10.00   0.01884779
   94.50   10.00   0.01828947
   95.50   10.00   0.01762655
   96.50   10.00   0.01696465
   97.50   10.00   0.01624948
   98.50   10.00   0.01552458
   99.50   10.00   0.01486279
  100.50   10.00   0.01435697
  101.50   10.00   0.01408573
  102.50   10.00   0.01408709
  103.50   10.00   0.01433314
  104.50   10.00   0.01471353
  105.50   10.00   0.01504726
  106.50   10.00   0.01512880
  107.50   10.00   0.01480000
  108.50   10.00   0.01400856
  109.50   10.00   0.01282302
  110.50   10.00   0.01139409
  111.50   10.00   0.00989180
  112.50   10.00   0.00846003
  113.50   10.00   0.00719801
  114.50   10.00   0.00616429
  115.50   10.00   0.00539256
  116.50   10.00   0.00490514
  117.50   10.00   0.00471516
  118.50   10.00   0.00481640
  119.50   10.00   0.00516862
  120.50   10.00   0.00569136
  121.50   10.00   0.00627363
  122.50   10.00   0.00679524
  123.50   10.00   0.00714934
  124.50   10.00   0.00725964
  125.50   10.00   0.00709419
  126.50   10.00   0.00667823
  127.50   10.00   0.00609838
  128.50   10.00   0.00548483
  129.50   10.00   0.00496883
  130.50   10.00   0.00463342
  131.50   10.00   0.00448531
  132.50   10.00   0.00446527
  133.50   10.00   0.00449144
  134.50   10.00   0.00451152
  135.50   10.00   0.00453326
  136.50   10.00   0.00461389
  137.50   10.00   0.00481798
  138.50   10.00   0.00517635
  139.50   10.00   0.00566967
  140.50   10.00   0.00623514
  141.50   10.00   0.00679153
  142.50   10.00   0.00729058
  143.50   10.00   0.00777833
  144.50   10.00   0.00840326
  145.50   10.00   0.00932605
  146.50   10.00   0.01059041
  147.50   10.00   0.01208383
  148.50   10.00   0.01363317
  149.50   10.00   0.01512085
  150.50   10.00   0.01647941
  151.50   10.00   0.01757707
  152.50   10.00   0.01815278
  153.50   10.00   0.01791508
  154.50   10.00   0.01674115
  155.50   10.00   0.01480219
  156.50   10.00   0.01250568
  157.50   10.00   0.01030156
  158.50   10.00   0.00849102
  159.50   10.00   0.00714734
  160.50   10.00   0.00617161
  161.50   10.00   0.00542434
  162.50   10.00   0.00483476
  163.50   10.00   0.00441447
  164.50   10.00   0.00418097
  165.50   10.00   0.00407241
  166.50   10.00   0.00394765
  167.50   10.00   0.00368764
  168.50   10.00   0.00330171
  169.50   10.00   0.00292221
  170.50   10.00   0.00268687
  171.50   10.00   0.00265730
  172.50   10.00   0.00284830
  173.50   10.00   0.00313773
  174.50   10.00   0.00339855
  175.50   10.00   0.00349733
  176.50   10.00   0.00333755
  177.50   10.00   0.00300358
  178.50   10.00   0.00269100
  179.50   10.00   0.00257490
  180.50   10.00   0.00259988
 -178.50   11.00   0.00248931
 -177.50   11.00   0.00226560
 -176.50   11.00   0.00198791
 -175.50   11.00   0.00175416
 -174.50   11.00   0.00163320
 -173.50   11.00   0.00162311
 -172.50   11.00   0.00167406
 -171.50   11.00   0.00174383
 -170.50   11.00   0.00180913
 -169.50   11.00   0.00184936
 -168.50   11.00   0.00185312
 -167.50   11.00   0.00183556
 -166.50   11.00   0.00183934
 -165.50   11.00   0.00190019
 -164.50   11.00   0.00201713
 -163.50   11.00   0.00217236
 -162.50   11.00   0.00233081
 -161.50   11.00   0.00243656
 -160.50   11.00   0.00244904
 -159.50   11.00   0.00237349
 -158.50   11.00   0.00225598
 -157.50   11.00   0.00215541
 -156.50   11.00   0.00212068
 -155.50   11.00   0.00218233
 -154.50   11.00   0.00234505
 -153.50   11.00   0.00257462
 -152.50   11.00   0.00279796
 -151.50   11.00   0.00293490
 -150.50   11.00   0.00295097
 -149.50   11.00   0.00289707
 -148.50   11.00   0.00287318
 -147.50   11.00   0.00292801
 -146.50   11.00   0.00303391
 -145.50   11.00   0.00316130
 -144.50   11.00   0.00332144
 -143.50   11.00   0.00351848
 -142.50   11.00   0.00370827
 -141.50   11.00   0.00383598
 -140.50   11.00   0.00388196
 -139.50   11.00   0.00384897
 -138.50   11.00   0.00373846
 -137.50   11.00   0.00357167
 -136.50   11.00   0.00341750
 -135.50   11.00   0.00336552
 -134.50   11.00   0.00346295
 -133.50   11.00   0.00368535
 -132.50   11.00   0.00395845
 -131.50   11.00   0.00419263
 -130.50   11.00   0.00431027
 -129.50   11.00   0.00427591
 -128.50   11.00   0.00411962
 -127.50   11.00   0.00392359
 -126.50   11.00   0.00377179
 -125.50   11.00   0.00370308
 -124.50   11.00   0.00370545
 -123.50   11.00   0.00374805
 -122.50   11.00   0.00381667
 -121.50   11.00   0.00392013
 -120.50   11.00   0.00406386
 -119.50   11.00   0.00421923
 -118.50   11.00   0.00432337
 -117.50   11.00   0.00431337
 -116.50   11.00   0.00416502
 -115.50   11.00   0.00390812
 -114.50   11.00   0.00361432
 -113.50   11.00   0.00336822
 -112.50   11.00   0.00323415
 -111.50   11.00   0.00323095
 -110.50   11.00   0.00332707
 -109.50   11.00   0.00345842
 -108.50   11.00   0.00355879
 -107.50   11.00   0.00358633
 -106.50   11.00   0.00353421
 -105.50   11.00   0.00342390
 -104.50   11.00   0.00328856
 -103.50   11.00   0.00315802
 -102.50   11.00   0.00305300
 -101.50   11.00   0.00298920
 -100.50   11.00   0.00298422
  -99.50   11.00   0.00305628
  -98.50   11.00   0.00320753
  -97.50   11.00   0.00339866
  -96.50   11.00   0.00354045
  -95.50   11.00   0.00353698
  -94.50   11.00   0.00336940
  -93.50   11.00   0.00317499
  -92.50   11.00   0.00298853
  -91.50   11.00   0.00283741
  -90.50   11.00   0.00277069
  -89.50   11.00   0.00292580
  -88.50   11.00   0.00312539
  -87.50   11.00   0.00327480
  -86.50   11.00   0.00337038
  -85.50   11.00   0.00342066
  -84.50   11.00   0.00344037
  -83.50   11.00   0.00344609
  -82.50   11.00   0.00345415
  -81.50   11.00   0.00347855
  -80.50   11.00   0.00352946
  -79.50   11.00   0.00361272
  -78.50   11.00   0.00373061
  -77.50   11.00   0.00388296
  -76.50   11.00   0.00406768
  -75.50   11.00   0.00428008
  -74.50   11.00   0.00451092
  -73.50   11.00   0.00475305
  -72.50   11.00   0.00504687
  -71.50   11.00   0.00529138
  -70.50   11.00   0.00541153
  -69.50   11.00   0.00538739
  -68.50   11.00   0.00522471
  -67.50   11.00   0.00495926
  -66.50   11.00   0.00465603
  -65.50   11.00   0.00439411
  -64.50   11.00   0.00423923
  -63.50   11.00   0.00421318
  -62.50   11.00   0.00427426
  -61.50   11.00   0.00432470
  -60.50   11.00   0.00425110
  -59.50   11.00   0.00398268
  -58.50   11.00   0.00353211
  -57.50   11.00   0.00299078
  -56.50   11.00   0.00248249
  -55.50   11.00   0.00210975
  -54.50   11.00   0.00192518
  -53.50   11.00   0.00193439
  -52.50   11.00   0.00211512
  -51.50   11.00   0.00243586
  -50.50   11.00   0.00286371
  -49.50   11.00   0.00335456
  -48.50   11.00   0.00383133
  -47.50   11.00   0.00417828
  -46.50   11.00   0.00428019
  -45.50   11.00   0.00409250
  -44.50   11.00   0.00368323
  -43.50   11.00   0.00320236
  -42.50   11.00   0.00279875
  -41.50   11.00   0.00255048
  -40.50   11.00   0.00245554
  -39.50   11.00   0.00247006
  -38.50   11.00   0.00254406
  -37.50   11.00   0.00262803
  -36.50   11.00   0.00267256
  -35.50   11.00   0.00264766
  -34.50   11.00   0.00256499
  -33.50   11.00   0.00247008
  -32.50   11.00   0.00240979
  -31.50   11.00   0.00240977
  -30.50   11.00   0.00247186
  -29.50   11.00   0.00257167
  -28.50   11.00   0.00265706
  -27.50   11.00   0.00268728
  -26.50   11.00   0.00268480
  -25.50   11.00   0.00261636
  -24.50   11.00   0.00243165
  -23.50   11.00   0.00223107
  -22.50   11.00   0.00213848
  -21.50   11.00   0.00221899
  -20.50   11.00   0.00245583
  -19.50   11.00   0.00276708
  -18.50   11.00   0.00303579
  -17.50   11.00   0.00315161
  -16.50   11.00   0.00306451
  -15.50   11.00   0.00282143
  -14.50   11.00   0.00254492
  -13.50   11.00   0.00235343
  -12.50   11.00   0.00228470
  -11.50   11.00   0.00229197
  -10.50   11.00   0.00231032
   -9.50   11.00   0.00231546
   -8.50   11.00   0.00231908
   -7.50   11.00   0.00233705
   -6.50   11.00   0.00238776
   -5.50   11.00   0.00250033
   -4.50   11.00   0.00268227
   -3.50   11.00   0.00287436
   -2.50   11.00   0.00297361
   -1.50   11.00   0.00292099
   -0.50   11.00   0.00275279
    0.50   11.00   0.00255898
    1.50   11.00   0.00241022
    2.50   11.00   0.00233735
    3.50   11.00   0.00238808
    4.50   11.00   0.00249291
    5.50   11.00   0.00249613
    6.50   11.00   0.00236210
    7.50   11.00   0.00217901
    8.50   11.00   0.00208947
    9.50   11.00   0.00218024
   10.50   11.00   0.00234573
   11.50   11.00   0.00248295
   12.50   11.00   0.00260430
   13.50   11.00   0.00275320
   14.50   11.00   0.00292994
   15.50   11.00   0.00310236
   16.50   11.00   0.00324731
   17.50   11.00   0.00335711
   18.50   11.00   0.00341771
   19.50   11.00   0.00340606
   20.50   11.00   0.00331680
   21.50   11.00   0.00318448
   22.50   11.00   0.00307309
   23.50   11.00   0.00303929
   24.50   11.00   0.00310312
   25.50   11.00   0.00325746
   26.50   11.00   0.00346572
   27.50   11.00   0.00365673
   28.50   11.00   0.00377121
   29.50   11.00   0.00379017
   30.50   11.00   0.00372202
   31.50   11.00   0.00358924
   32.50   11.00   0.00343495
   33.50   11.00   0.00333638
   34.50   11.00   0.00336737
   35.50   11.00   0.00352613
   36.50   11.00   0.00372077
   37.50   11.00   0.00383344
   38.50   11.00   0.00381543
   39.50   11.00   0.00373102
   40.50   11.00   0.00370260
   41.50   11.00   0.00380231
   42.50   11.00   0.00399613
   43.50   11.00   0.00419538
   44.50   11.00   0.00435196
   45.50   11.00   0.00449539
   46.50   11.00   0.00469294
   47.50   11.00   0.00499448
   48.50   11.00   0.00540969
   49.50   11.00   0.00590841
   50.50   11.00   0.00642592
   51.50   11.00   0.00688387
   52.50   11.00   0.00723761
   53.50   11.00   0.00751990
   54.50   11.00   0.00783132
   55.50   11.00   0.00827076
   56.50   11.00   0.00886344
   57.50   11.00   0.00955562
   58.50   11.00   0.01028829
   59.50   11.00   0.01108871
   60.50   11.00   0.01209647
   61.50   11.00   0.01348462
   62.50   11.00   0.01531387
   63.50   11.00   0.01742080
   64.50   11.00   0.01944117
   65.50   11.00   0.02098598
   66.50   11.00   0.02185483
   67.50   11.00   0.02211336
   68.50   11.00   0.02196931
   69.50   11.00   0.02157461
   70.50   11.00   0.02095167
   71.50   11.00   0.02009937
   72.50   11.00   0.01913200
   73.50   11.00   0.01827799
   74.50   11.00   0.01774398
   75.50   11.00   0.01761802
   76.50   11.00   0.01780129
   77.50   11.00   0.01808154
   78.50   11.00   0.01835072
   79.50   11.00   0.01857682
   80.50   11.00   0.01876661
   81.50   11.00   0.01893459
   82.50   11.00   0.01909035
   83.50   11.00   0.01923084
   84.50   11.00   0.01933945
   85.50   11.00   0.01939653
   86.50   11.00   0.01939496
   87.50   11.00   0.01934330
   88.50   11.00   0.01925526
   89.50   11.00   0.01913525
   90.50   11.00   0.01897049
   91.50   11.00   0.01873163
   92.50   11.00   0.01846488
   93.50   11.00   0.01820637
   94.50   11.00   0.01780705
   95.50   11.00   0.01724204
   96.50   11.00   0.01655519
   97.50   11.00   0.01583986
   98.50   11.00   0.01505810
   99.50   11.00   0.01426678
  100.50   11.00   0.01355211
  101.50   11.00   0.01301317
  102.50   11.00   0.01272471
  103.50   11.00   0.01270663
  104.50   11.00   0.01289758
  105.50   11.00   0.01314798
  106.50   11.00   0.01325217
  107.50   11.00   0.01301819
  108.50   11.00   0.01234596
  109.50   11.00   0.01126864
  110.50   11.00   0.00993279
  111.50   11.00   0.00853446
  112.50   11.00   0.00724970
  113.50   11.00   0.00619198
  114.50   11.00   0.00540847
  115.50   11.00   0.00490198
  116.50   11.00   0.00465918
  117.50   11.00   0.00466811
  118.50   11.00   0.00491532
  119.50   11.00   0.00536822
  120.50   11.00   0.00595761
  121.50   11.00   0.00657664
  122.50   11.00   0.00710184
  123.50   11.00   0.00742587
  124.50   11.00   0.00748602
  125.50   11.00   0.00727836
  126.50   11.00   0.00685738
  127.50   11.00   0.00632271
  128.50   11.00   0.00579197
  129.50   11.00   0.00536204
  130.50   11.00   0.00507371
  131.50   11.00   0.00490104
  132.50   11.00   0.00477722
  133.50   11.00   0.00464491
  134.50   11.00   0.00450001
  135.50   11.00   0.00439929
  136.50   11.00   0.00442555
  137.50   11.00   0.00463697
  138.50   11.00   0.00503685
  139.50   11.00   0.00557511
  140.50   11.00   0.00616734
  141.50   11.00   0.00672631
  142.50   11.00   0.00721616
  143.50   11.00   0.00771024
  144.50   11.00   0.00838647
  145.50   11.00   0.00942177
  146.50   11.00   0.01085526
  147.50   11.00   0.01255054
  148.50   11.00   0.01429521
  149.50   11.00   0.01591916
  150.50   11.00   0.01729582
  151.50   11.00   0.01824863
  152.50   11.00   0.01851916
  153.50   11.00   0.01788591
  154.50   11.00   0.01634271
  155.50   11.00   0.01416779
  156.50   11.00   0.01181242
  157.50   11.00   0.00969237
  158.50   11.00   0.00802715
  159.50   11.00   0.00681336
  160.50   11.00   0.00591803
  161.50   11.00   0.00521170
  162.50   11.00   0.00465104
  163.50   11.00   0.00426403
  164.50   11.00   0.00406232
  165.50   11.00   0.00396681
  166.50   11.00   0.00383055
  167.50   11.00   0.00355172
  168.50   11.00   0.00316374
  169.50   11.00   0.00280031
  170.50   11.00   0.00257236
  171.50   11.00   0.00250018
  172.50   11.00   0.00261515
  173.50   11.00   0.00293755
  174.50   11.00   0.00330894
  175.50   11.00   0.00349159
  176.50   11.00   0.00340467
  177.50   11.00   0.00313079
  178.50   11.00   0.00283731
  179.50   11.00   0.00267825
  180.50   11.00   0.00261062
 -178.50   12.00   0.00229928
 -177.50   12.00   0.00199827
 -176.50   12.00   0.00173685
 -175.50   12.00   0.00158300
 -174.50   12.00   0.00154244
 -173.50   12.00   0.00157080
 -172.50   12.00   0.00162750
 -171.50   12.00   0.00169380
 -170.50   12.00   0.00175189
 -169.50   12.00   0.00178114
 -168.50   12.00   0.00177283
 -167.50   12.00   0.00174992
 -166.50   12.00   0.00176748
 -165.50   12.00   0.00186788
 -164.50   12.00   0.00203567
 -163.50   12.00   0.00222062
 -162.50   12.00   0.00236251
 -161.50   12.00   0.00240883
 -160.50   12.00   0.00234720
 -159.50   12.00   0.00221249
 -158.50   12.00   0.00206297
 -157.50   12.00   0.00195224
 -156.50   12.00   0.00191757
 -155.50   12.00   0.00197936
 -154.50   12.00   0.00213495
 -153.50   12.00   0.00234800
 -152.50   12.00   0.00255312
 -151.50   12.00   0.00268784
 -150.50   12.00   0.00274225
 -149.50   12.00   0.00276758
 -148.50   12.00   0.00280600
 -147.50   12.00   0.00284905
 -146.50   12.00   0.00288744
 -145.50   12.00   0.00295722
 -144.50   12.00   0.00310624
 -143.50   12.00   0.00332235
 -142.50   12.00   0.00352742
 -141.50   12.00   0.00365553
 -140.50   12.00   0.00370286
 -139.50   12.00   0.00369014
 -138.50   12.00   0.00362240
 -137.50   12.00   0.00351692
 -136.50   12.00   0.00344070
 -135.50   12.00   0.00347727
 -134.50   12.00   0.00365267
 -133.50   12.00   0.00391067
 -132.50   12.00   0.00415631
 -131.50   12.00   0.00431020
 -130.50   12.00   0.00433418
 -129.50   12.00   0.00423838
 -128.50   12.00   0.00407802
 -127.50   12.00   0.00392819
 -126.50   12.00   0.00384271
 -125.50   12.00   0.00383052
 -124.50   12.00   0.00387052
 -123.50   12.00   0.00394625
 -122.50   12.00   0.00406271
 -121.50   12.00   0.00422664
 -120.50   12.00   0.00441204
 -119.50   12.00   0.00455195
 -118.50   12.00   0.00457104
 -117.50   12.00   0.00443168
 -116.50   12.00   0.00415758
 -115.50   12.00   0.00382383
 -114.50   12.00   0.00352399
 -113.50   12.00   0.00333118
 -112.50   12.00   0.00326997
 -111.50   12.00   0.00331159
 -110.50   12.00   0.00339352
 -109.50   12.00   0.00345113
 -108.50   12.00   0.00344450
 -107.50   12.00   0.00336872
 -106.50   12.00   0.00324670
 -105.50   12.00   0.00311233
 -104.50   12.00   0.00299462
 -103.50   12.00   0.00290981
 -102.50   12.00   0.00286323
 -101.50   12.00   0.00285720
 -100.50   12.00   0.00289860
  -99.50   12.00   0.00299770
  -98.50   12.00   0.00315320
  -97.50   12.00   0.00333050
  -96.50   12.00   0.00346331
  -95.50   12.00   0.00350066
  -94.50   12.00   0.00348560
  -93.50   12.00   0.00338679
  -92.50   12.00   0.00319711
  -91.50   12.00   0.00300665
  -90.50   12.00   0.00301753
  -89.50   12.00   0.00312874
  -88.50   12.00   0.00324394
  -87.50   12.00   0.00335138
  -86.50   12.00   0.00344628
  -85.50   12.00   0.00353282
  -84.50   12.00   0.00361928
  -83.50   12.00   0.00371323
  -82.50   12.00   0.00381874
  -81.50   12.00   0.00393584
  -80.50   12.00   0.00406138
  -79.50   12.00   0.00419059
  -78.50   12.00   0.00431880
  -77.50   12.00   0.00444283
  -76.50   12.00   0.00456207
  -75.50   12.00   0.00467897
  -74.50   12.00   0.00479854
  -73.50   12.00   0.00492549
  -72.50   12.00   0.00505860
  -71.50   12.00   0.00520405
  -70.50   12.00   0.00538502
  -69.50   12.00   0.00548360
  -68.50   12.00   0.00544641
  -67.50   12.00   0.00527913
  -66.50   12.00   0.00502451
  -65.50   12.00   0.00475186
  -64.50   12.00   0.00453530
  -63.50   12.00   0.00442620
  -62.50   12.00   0.00442917
  -61.50   12.00   0.00449126
  -60.50   12.00   0.00451393
  -59.50   12.00   0.00439291
  -58.50   12.00   0.00407200
  -57.50   12.00   0.00357836
